datetime,pm10,pm25,o3,no2,co,so2,nox,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,hour,day_of_week,month
2017-06-05 05:00:00+00:00,23.0,20.0,0.044,0.002,0.19,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,0,6
2017-06-05 08:00:00+00:00,23.0,20.0,0.044,0.002,0.19,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,0,6
2017-06-05 10:00:00+00:00,23.0,20.0,0.044,0.014,0.32,0.0,0.0136,17.5,80.0,0.0,3.5,10,0,6
2017-06-05 11:00:00+00:00,23.0,20.0,0.044,0.008,0.33,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,0,6
2017-06-05 12:00:00+00:00,23.0,20.0,0.044,0.007,0.28,0.0,0.0136,20.0,80.0,0.0,5.0,12,0,6
2017-06-05 13:00:00+00:00,23.0,20.0,0.044,0.007,0.29,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,0,6
2017-06-05 14:00:00+00:00,23.0,20.0,0.044,0.009,0.3,0.0,0.0136,22.5,80.0,0.0,6.5,14,0,6
2017-06-05 15:00:00+00:00,23.0,20.0,0.044,0.011,0.31,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,0,6
2017-06-05 16:00:00+00:00,23.0,20.0,0.044,0.013,0.37,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,0,6
2017-06-05 18:00:00+00:00,23.0,20.0,0.044,0.015,0.38,0.0,0.0136,25.0,80.0,0.0,8.0,18,0,6
2017-06-05 19:00:00+00:00,23.0,20.0,0.044,0.013,0.33,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,0,6
2017-06-05 20:00:00+00:00,23.0,20.0,0.044,0.01,0.3,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,0,6
2017-06-05 21:00:00+00:00,23.0,20.0,0.044,0.007,0.25,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,0,6
2017-06-05 22:00:00+00:00,23.0,20.0,0.044,0.005,0.23,0.001,0.0136,22.5,80.0,0.0,6.5,22,0,6
2017-06-05 23:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,0,6
2017-06-06 00:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.001,0.0136,20.0,80.0,0.0,5.0,0,1,6
2017-06-06 01:00:00+00:00,23.0,20.0,0.044,0.004,0.25,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,1,6
2017-06-06 02:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.001,0.0136,17.5,80.0,0.0,3.5,2,1,6
2017-06-06 03:00:00+00:00,23.0,20.0,0.044,0.005,0.25,0.001,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,1,6
2017-06-06 04:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,1,6
2017-06-06 05:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.001,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,1,6
2017-06-06 06:00:00+00:00,23.0,20.0,0.044,0.003,0.23,0.0,0.0136,15.0,80.0,0.0,2.0,6,1,6
2017-06-06 07:00:00+00:00,23.0,20.0,0.044,0.003,0.23,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,1,6
2017-06-06 08:00:00+00:00,23.0,20.0,0.044,0.004,0.25,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,1,6
2017-06-06 09:00:00+00:00,23.0,20.0,0.044,0.005,0.25,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,1,6
2017-06-06 10:00:00+00:00,23.0,20.0,0.044,0.006,0.27,0.0,0.0136,17.5,80.0,0.0,3.5,10,1,6
2017-06-06 11:00:00+00:00,23.0,20.0,0.044,0.006,0.28,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,1,6
2017-06-06 12:00:00+00:00,23.0,20.0,0.044,0.006,0.25,0.0,0.0136,20.0,80.0,0.0,5.0,12,1,6
2017-06-06 13:00:00+00:00,23.0,20.0,0.044,0.006,0.24,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,1,6
2017-06-06 14:00:00+00:00,23.0,20.0,0.044,0.007,0.25,0.0,0.0136,22.5,80.0,0.0,6.5,14,1,6
2017-06-06 15:00:00+00:00,23.0,20.0,0.044,0.008,0.27,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,1,6
2017-06-06 16:00:00+00:00,23.0,20.0,0.044,0.01,0.29,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,1,6
2017-06-06 17:00:00+00:00,23.0,20.0,0.044,0.01,0.29,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,1,6
2017-06-06 18:00:00+00:00,23.0,20.0,0.044,0.01,0.28,0.0,0.0136,25.0,80.0,0.0,8.0,18,1,6
2017-06-06 19:00:00+00:00,23.0,20.0,0.044,0.008,0.26,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,1,6
2017-06-06 20:00:00+00:00,23.0,20.0,0.044,0.006,0.24,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,1,6
2017-06-06 22:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.001,0.0136,22.5,80.0,0.0,6.5,22,1,6
2017-06-06 23:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.001,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,1,6
2017-06-07 00:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.001,0.0136,20.0,80.0,0.0,5.0,0,2,6
2017-06-07 01:00:00+00:00,23.0,20.0,0.044,0.004,0.22,0.001,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,2,6
2017-06-07 02:00:00+00:00,23.0,20.0,0.044,0.004,0.21,0.0,0.0136,17.5,80.0,0.0,3.5,2,2,6
2017-06-07 03:00:00+00:00,23.0,20.0,0.044,0.004,0.22,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,2,6
2017-06-07 04:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,2,6
2017-06-07 05:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,2,6
2017-06-07 06:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.0,0.0136,15.0,80.0,0.0,2.0,6,2,6
2017-06-07 07:00:00+00:00,23.0,20.0,0.044,0.003,0.21,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,2,6
2017-06-07 08:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,2,6
2017-06-07 09:00:00+00:00,23.0,20.0,0.044,0.003,0.21,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,2,6
2017-06-07 10:00:00+00:00,23.0,20.0,0.044,0.003,0.23,0.0,0.0136,17.5,80.0,0.0,3.5,10,2,6
2017-06-07 11:00:00+00:00,23.0,20.0,0.044,0.003,0.23,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,2,6
2017-06-07 12:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.0,0.0136,20.0,80.0,0.0,5.0,12,2,6
2017-06-07 13:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,2,6
2017-06-07 14:00:00+00:00,23.0,20.0,0.044,0.006,0.26,0.0,0.0136,22.5,80.0,0.0,6.5,14,2,6
2017-06-07 15:00:00+00:00,23.0,20.0,0.044,0.009,0.35,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,2,6
2017-06-07 16:00:00+00:00,23.0,20.0,0.044,0.009,0.45,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,2,6
2017-06-07 17:00:00+00:00,23.0,20.0,0.044,0.009,0.3,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,2,6
2017-06-07 19:00:00+00:00,23.0,20.0,0.044,0.005,0.26,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,2,6
2017-06-07 20:00:00+00:00,23.0,20.0,0.044,0.005,0.26,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,2,6
2017-06-07 21:00:00+00:00,23.0,20.0,0.044,0.004,0.25,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,2,6
2017-06-07 22:00:00+00:00,23.0,20.0,0.044,0.003,0.24,0.0,0.0136,22.5,80.0,0.0,6.5,22,2,6
2017-06-07 23:00:00+00:00,23.0,20.0,0.044,0.005,0.26,0.0,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,2,6
2017-06-08 01:00:00+00:00,23.0,20.0,0.044,0.004,0.25,0.0,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,3,6
2017-06-08 02:00:00+00:00,23.0,20.0,0.044,0.004,0.26,0.0,0.0136,17.5,80.0,0.0,3.5,2,3,6
2017-06-08 03:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,3,6
2017-06-08 04:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,3,6
2017-06-08 05:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,3,6
2017-06-08 06:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.0,0.0136,15.0,80.0,0.0,2.0,6,3,6
2017-06-08 07:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,3,6
2017-06-08 08:00:00+00:00,23.0,20.0,0.044,0.003,0.21,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,3,6
2017-06-08 09:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,3,6
2017-06-08 10:00:00+00:00,23.0,20.0,0.044,0.003,0.18,0.0,0.0136,17.5,80.0,0.0,3.5,10,3,6
2017-06-08 11:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,3,6
2017-06-08 12:00:00+00:00,23.0,20.0,0.044,0.005,0.19,0.0,0.0136,20.0,80.0,0.0,5.0,12,3,6
2017-06-08 13:00:00+00:00,23.0,20.0,0.044,0.005,0.2,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,3,6
2017-06-08 14:00:00+00:00,23.0,20.0,0.044,0.005,0.22,0.0,0.0136,22.5,80.0,0.0,6.5,14,3,6
2017-06-08 15:00:00+00:00,23.0,20.0,0.044,0.007,0.25,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,3,6
2017-06-08 16:00:00+00:00,23.0,20.0,0.044,0.005,0.23,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,3,6
2017-06-08 18:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.0,0.0136,25.0,80.0,0.0,8.0,18,3,6
2017-06-08 19:00:00+00:00,23.0,20.0,0.044,0.004,0.25,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,3,6
2017-06-08 20:00:00+00:00,23.0,20.0,0.044,0.004,0.24,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,3,6
2017-06-08 21:00:00+00:00,23.0,20.0,0.044,0.004,0.23,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,3,6
2017-06-08 22:00:00+00:00,23.0,20.0,0.044,0.003,0.22,0.0,0.0136,22.5,80.0,0.0,6.5,22,3,6
2017-06-08 23:00:00+00:00,23.0,20.0,0.044,0.002,0.21,0.0,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,3,6
2017-06-09 00:00:00+00:00,23.0,20.0,0.044,0.002,0.22,0.0,0.0136,20.0,80.0,0.0,5.0,0,4,6
2017-06-09 01:00:00+00:00,23.0,20.0,0.044,0.002,0.21,0.0,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,4,6
2017-06-09 02:00:00+00:00,23.0,20.0,0.044,0.003,0.21,0.0,0.0136,17.5,80.0,0.0,3.5,2,4,6
2017-06-09 03:00:00+00:00,23.0,20.0,0.044,0.003,0.2,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,4,6
2017-06-09 04:00:00+00:00,23.0,20.0,0.044,0.003,0.2,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,4,6
2017-06-09 05:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,4,6
2017-06-09 07:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,4,6
2017-06-09 08:00:00+00:00,23.0,20.0,0.044,0.004,0.19,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,4,6
2017-06-09 09:00:00+00:00,23.0,20.0,0.044,0.011,0.3,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,4,6
2017-06-09 10:00:00+00:00,23.0,20.0,0.044,0.012,0.32,0.0,0.0136,17.5,80.0,0.0,3.5,10,4,6
2017-06-09 11:00:00+00:00,23.0,20.0,0.044,0.007,0.23,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,4,6
2017-06-09 12:00:00+00:00,23.0,20.0,0.044,0.01,0.24,0.0,0.0136,20.0,80.0,0.0,5.0,12,4,6
2017-06-09 13:00:00+00:00,23.0,20.0,0.044,0.016,0.34,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,4,6
2017-06-09 14:00:00+00:00,23.0,20.0,0.044,0.016,0.44,0.0,0.0136,22.5,80.0,0.0,6.5,14,4,6
2017-06-09 15:00:00+00:00,23.0,20.0,0.044,0.012,0.3,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,4,6
2017-06-09 16:00:00+00:00,23.0,20.0,0.044,0.013,0.34,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,4,6
2017-06-09 17:00:00+00:00,23.0,20.0,0.044,0.013,0.36,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,4,6
2017-06-09 18:00:00+00:00,23.0,20.0,0.044,0.013,0.36,0.0,0.0136,25.0,80.0,0.0,8.0,18,4,6
2017-06-09 19:00:00+00:00,23.0,20.0,0.044,0.013,0.34,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,4,6
2017-06-09 21:00:00+00:00,23.0,20.0,0.044,0.004,0.2,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,4,6
2017-06-09 22:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,22.5,80.0,0.0,6.5,22,4,6
2017-06-09 23:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,4,6
2017-06-10 00:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,20.0,80.0,0.0,5.0,0,5,6
2017-06-10 01:00:00+00:00,23.0,20.0,0.044,0.003,0.18,0.0,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,5,6
2017-06-10 02:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,17.5,80.0,0.0,3.5,2,5,6
2017-06-10 03:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,5,6
2017-06-10 04:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,5,6
2017-06-10 05:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,5,6
2017-06-10 06:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,15.0,80.0,0.0,2.0,6,5,6
2017-06-10 07:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,5,6
2017-06-10 08:00:00+00:00,23.0,20.0,0.044,0.001,0.16,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,5,6
2017-06-10 09:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,5,6
2017-06-10 10:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,17.5,80.0,0.0,3.5,10,5,6
2017-06-10 11:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,5,6
2017-06-10 12:00:00+00:00,23.0,20.0,0.044,0.003,0.17,0.0,0.0136,20.0,80.0,0.0,5.0,12,5,6
2017-06-10 13:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,5,6
2017-06-10 14:00:00+00:00,23.0,20.0,0.044,0.003,0.16,0.0,0.0136,22.5,80.0,0.0,6.5,14,5,6
2017-06-10 15:00:00+00:00,23.0,20.0,0.044,0.003,0.2,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,5,6
2017-06-10 16:00:00+00:00,23.0,20.0,0.044,0.004,0.18,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,5,6
2017-06-10 17:00:00+00:00,23.0,20.0,0.044,0.004,0.19,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,5,6
2017-06-10 18:00:00+00:00,23.0,20.0,0.044,0.006,0.22,0.0,0.0136,25.0,80.0,0.0,8.0,18,5,6
2017-06-10 19:00:00+00:00,23.0,20.0,0.044,0.005,0.21,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,5,6
2017-06-10 20:00:00+00:00,23.0,20.0,0.044,0.005,0.21,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,5,6
2017-06-10 22:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,22.5,80.0,0.0,6.5,22,5,6
2017-06-10 23:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,5,6
2017-06-11 00:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,20.0,80.0,0.0,5.0,0,6,6
2017-06-11 01:00:00+00:00,23.0,20.0,0.044,0.002,0.21,0.0,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,6,6
2017-06-11 02:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,17.5,80.0,0.0,3.5,2,6,6
2017-06-11 04:00:00+00:00,23.0,20.0,0.044,0.003,0.18,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,6,6
2017-06-11 06:00:00+00:00,23.0,20.0,0.044,0.004,0.2,0.0,0.0136,15.0,80.0,0.0,2.0,6,6,6
2017-06-11 07:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,6,6
2017-06-11 09:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,6,6
2017-06-11 10:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,17.5,80.0,0.0,3.5,10,6,6
2017-06-11 11:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,6,6
2017-06-11 12:00:00+00:00,23.0,20.0,0.044,0.002,0.16,0.0,0.0136,20.0,80.0,0.0,5.0,12,6,6
2017-06-11 13:00:00+00:00,23.0,20.0,0.044,0.004,0.19,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,6,6
2017-06-11 14:00:00+00:00,23.0,20.0,0.044,0.004,0.2,0.0,0.0136,22.5,80.0,0.0,6.5,14,6,6
2017-06-11 15:00:00+00:00,23.0,20.0,0.044,0.004,0.21,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,6,6
2017-06-11 16:00:00+00:00,23.0,20.0,0.044,0.004,0.2,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,6,6
2017-06-11 17:00:00+00:00,23.0,20.0,0.044,0.003,0.2,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,6,6
2017-06-11 18:00:00+00:00,23.0,20.0,0.044,0.005,0.2,0.0,0.0136,25.0,80.0,0.0,8.0,18,6,6
2017-06-11 19:00:00+00:00,23.0,20.0,0.044,0.003,0.18,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,6,6
2017-06-11 20:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,6,6
2017-06-11 21:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,6,6
2017-06-11 22:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,22.5,80.0,0.0,6.5,22,6,6
2017-06-11 23:00:00+00:00,23.0,20.0,0.044,0.001,0.16,0.0,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,6,6
2017-06-12 00:00:00+00:00,23.0,20.0,0.044,0.001,0.17,0.0,0.0136,20.0,80.0,0.0,5.0,0,0,6
2017-06-12 01:00:00+00:00,23.0,20.0,0.044,0.001,0.17,0.0,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,0,6
2017-06-12 02:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,17.5,80.0,0.0,3.5,2,0,6
2017-06-12 03:00:00+00:00,23.0,20.0,0.044,0.003,0.2,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,3,0,6
2017-06-12 04:00:00+00:00,23.0,20.0,0.044,0.003,0.18,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,0,6
2017-06-12 05:00:00+00:00,23.0,20.0,0.044,0.005,0.22,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,5,0,6
2017-06-12 06:00:00+00:00,23.0,20.0,0.044,0.008,0.26,0.0,0.0136,15.0,80.0,0.0,2.0,6,0,6
2017-06-12 07:00:00+00:00,23.0,20.0,0.044,0.009,0.26,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,0,6
2017-06-12 08:00:00+00:00,23.0,20.0,0.044,0.012,0.29,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,0,6
2017-06-12 09:00:00+00:00,23.0,20.0,0.044,0.009,0.27,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,0,6
2017-06-12 10:00:00+00:00,23.0,20.0,0.044,0.008,0.26,0.0,0.0136,17.5,80.0,0.0,3.5,10,0,6
2017-06-12 11:00:00+00:00,23.0,20.0,0.044,0.011,0.28,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,0,6
2017-06-12 12:00:00+00:00,23.0,20.0,0.044,0.014,0.31,0.0,0.0136,20.0,80.0,0.0,5.0,12,0,6
2017-06-12 13:00:00+00:00,23.0,20.0,0.044,0.019,0.37,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,0,6
2017-06-12 14:00:00+00:00,23.0,20.0,0.044,0.013,0.28,0.0,0.0136,22.5,80.0,0.0,6.5,14,0,6
2017-06-12 15:00:00+00:00,23.0,20.0,0.044,0.01,0.27,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,0,6
2017-06-12 16:00:00+00:00,23.0,20.0,0.044,0.008,0.24,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,0,6
2017-06-12 17:00:00+00:00,23.0,20.0,0.044,0.005,0.22,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,0,6
2017-06-12 18:00:00+00:00,23.0,20.0,0.044,0.006,0.23,0.0,0.0136,25.0,80.0,0.0,8.0,18,0,6
2017-06-12 19:00:00+00:00,23.0,20.0,0.044,0.006,0.23,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,19,0,6
2017-06-12 20:00:00+00:00,23.0,20.0,0.044,0.005,0.21,0.0,0.0136,24.330127018922195,80.0,0.0,7.598076211353316,20,0,6
2017-06-12 21:00:00+00:00,23.0,20.0,0.044,0.003,0.19,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,21,0,6
2017-06-12 22:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,22.5,80.0,0.0,6.5,22,0,6
2017-06-12 23:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,21.294095225512606,80.0,0.0,5.776457135307563,23,0,6
2017-06-13 00:00:00+00:00,23.0,20.0,0.044,0.002,0.17,0.0,0.0136,20.0,80.0,0.0,5.0,0,1,6
2017-06-13 01:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,18.705904774487394,80.0,0.0,4.223542864692437,1,1,6
2017-06-13 02:00:00+00:00,23.0,20.0,0.044,0.002,0.18,0.0,0.0136,17.5,80.0,0.0,3.5,2,1,6
2017-06-13 04:00:00+00:00,23.0,20.0,0.044,0.009,0.27,0.0,0.0136,15.669872981077805,80.0,0.0,2.401923788646684,4,1,6
2017-06-13 06:00:00+00:00,23.0,20.0,0.044,0.013,0.37,0.0,0.0136,15.0,80.0,0.0,2.0,6,1,6
2017-06-13 07:00:00+00:00,23.0,20.0,0.044,0.016,0.38,0.0,0.0136,15.17037086855466,80.0,0.0,2.102222521132795,7,1,6
2017-06-13 08:00:00+00:00,23.0,20.0,0.044,0.02,0.41,0.0,0.0136,15.669872981077807,80.0,0.0,2.401923788646684,8,1,6
2017-06-13 09:00:00+00:00,23.0,20.0,0.044,0.02,0.4,0.0,0.0136,16.464466094067262,80.0,0.0,2.878679656440357,9,1,6
2017-06-13 10:00:00+00:00,23.0,20.0,0.044,0.02,0.4,0.0,0.0136,17.5,80.0,0.0,3.5,10,1,6
2017-06-13 11:00:00+00:00,23.0,20.0,0.044,0.022,0.46,0.0,0.0136,18.705904774487397,80.0,0.0,4.223542864692438,11,1,6
2017-06-13 12:00:00+00:00,23.0,20.0,0.044,0.019,0.35,0.0,0.0136,20.0,80.0,0.0,5.0,12,1,6
2017-06-13 13:00:00+00:00,23.0,20.0,0.044,0.024,0.51,0.0,0.0136,21.294095225512603,80.0,0.0,5.776457135307562,13,1,6
2017-06-13 14:00:00+00:00,23.0,20.0,0.044,0.022,0.63,0.0,0.0136,22.5,80.0,0.0,6.5,14,1,6
2017-06-13 15:00:00+00:00,23.0,20.0,0.044,0.012,0.33,0.0,0.0136,23.535533905932738,80.0,0.0,7.121320343559643,15,1,6
2017-06-13 16:00:00+00:00,23.0,20.0,0.044,0.014,0.37,0.0,0.0136,24.33012701892219,80.0,0.0,7.598076211353316,16,1,6
2017-06-13 17:00:00+00:00,23.0,20.0,0.044,0.019,0.41,0.0,0.0136,24.82962913144534,80.0,0.0,7.897777478867205,17,1,6
2017-06-13 18:00:00+00:00,23.0,20.0,0.044,0.017,0.37,0.0,0.0136,25.0,80.0,0.0,8.0,18,1,6
